[SYS] 2024/11/06 - 14:38:09 | One API v0.6.7 started 
[ERR] 2024/11/06 - 17:05:06 | 2024110617050690296926558461130 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 17:05:06 | 2024110617050690296926558461130 | 403 |    1.117775ms |      172.18.0.7 |    POST /v1/embeddings
[SYS] 2024/11/06 - 17:05:12 | batch update started 
[SYS] 2024/11/06 - 17:05:12 | batch update finished 
[SYS] 2024/11/06 - 17:05:22 | batch update started 
[SYS] 2024/11/06 - 17:05:22 | batch update finished 
[SYS] 2024/11/06 - 17:05:32 | batch update started 
[SYS] 2024/11/06 - 17:05:32 | batch update finished 
[SYS] 2024/11/06 - 17:05:42 | batch update started 
[SYS] 2024/11/06 - 17:05:42 | batch update finished 
[SYS] 2024/11/06 - 17:05:44 | model ratio not found: glm-4-plus 
[INFO] 2024/11/06 - 17:05:44 | 2024110617054438972798671758087 | user 1 has enough quota 499999999240700, trusted and no need to pre-consume 
[GIN] 2024/11/06 - 17:05:46 | 2024110617054438972798671758087 | 200 |  2.331959858s |      172.18.0.7 |    POST /v1/chat/completions
[INFO] 2024/11/06 - 17:05:46 | 2024110617054438972798671758087 | record consume log: userId=1, channelId=1, promptTokens=418, completionTokens=46, modelName=glm-4-plus, tokenName=MyModel, quota=13920, content=模型倍率 30.00，分组倍率 1.00，补全倍率 1.00 
[ERR] 2024/11/06 - 17:05:46 | 2024110617054688332713350060928 | 该令牌无权使用模型：gpt-4o-mini 
[GIN] 2024/11/06 - 17:05:46 | 2024110617054688332713350060928 | 403 |    1.476376ms |      172.18.0.7 |    POST /v1/chat/completions
[SYS] 2024/11/06 - 17:05:47 | model ratio not found: glm-4-plus 
[INFO] 2024/11/06 - 17:05:47 | 2024110617054773946110091900887 | user 1 has enough quota 499999999240700, trusted and no need to pre-consume 
[GIN] 2024/11/06 - 17:05:49 | 2024110617054773946110091900887 | 200 |  1.722236888s |      172.18.0.7 |    POST /v1/chat/completions
[INFO] 2024/11/06 - 17:05:49 | 2024110617054773946110091900887 | record consume log: userId=1, channelId=1, promptTokens=468, completionTokens=37, modelName=glm-4-plus, tokenName=MyModel, quota=15150, content=模型倍率 30.00，分组倍率 1.00，补全倍率 1.00 
[ERR] 2024/11/06 - 17:05:49 | 2024110617054966587157256543943 | 该令牌无权使用模型：gpt-4o-mini 
[GIN] 2024/11/06 - 17:05:49 | 2024110617054966587157256543943 | 403 |    1.177266ms |      172.18.0.7 |    POST /v1/chat/completions
[SYS] 2024/11/06 - 17:05:52 | batch update started 
[SYS] 2024/11/06 - 17:05:53 | batch update finished 
[SYS] 2024/11/06 - 17:05:56 | model ratio not found: glm-4-plus 
[INFO] 2024/11/06 - 17:05:56 | 2024110617055663470617100687645 | user 1 has enough quota 499999999211630, trusted and no need to pre-consume 
[GIN] 2024/11/06 - 17:05:58 | 2024110617055663470617100687645 | 200 |  1.969939128s |      172.18.0.7 |    POST /v1/chat/completions
[INFO] 2024/11/06 - 17:05:58 | 2024110617055663470617100687645 | record consume log: userId=1, channelId=4, promptTokens=513, completionTokens=29, modelName=glm-4-plus, tokenName=MyModel, quota=16260, content=模型倍率 30.00，分组倍率 1.00，补全倍率 1.00 
[ERR] 2024/11/06 - 17:05:58 | 2024110617055878344192524510860 | 该令牌无权使用模型：gpt-4o-mini 
[GIN] 2024/11/06 - 17:05:58 | 2024110617055878344192524510860 | 403 |    1.235773ms |      172.18.0.7 |    POST /v1/chat/completions
[ERR] 2024/11/06 - 17:06:00 | 2024110617060090476384954681865 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 17:06:00 | 2024110617060090476384954681865 | 403 |    1.282801ms |      172.18.0.7 |    POST /v1/embeddings
[ERR] 2024/11/06 - 17:06:01 | 2024110617060192845137775192378 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 17:06:01 | 2024110617060192845137775192378 | 403 |    6.120665ms |      172.18.0.7 |    POST /v1/embeddings
[SYS] 2024/11/06 - 17:06:02 | model ratio not found: glm-4-plus 
[INFO] 2024/11/06 - 17:06:02 | 2024110617060284654463324391755 | user 1 has enough quota 499999999211630, trusted and no need to pre-consume 
[ERR] 2024/11/06 - 17:06:02 | 2024110617060295050757515932835 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 17:06:02 | 2024110617060295050757515932835 | 403 |     1.33754ms |      172.18.0.7 |    POST /v1/embeddings
[SYS] 2024/11/06 - 17:06:03 | batch update started 
[SYS] 2024/11/06 - 17:06:03 | batch update finished 
[ERR] 2024/11/06 - 17:06:03 | 2024110617060396591617646486651 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 17:06:03 | 2024110617060396591617646486651 | 403 |     1.90923ms |      172.18.0.7 |    POST /v1/embeddings
[ERR] 2024/11/06 - 17:06:04 | 2024110617060498036055569483236 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 17:06:04 | 2024110617060498036055569483236 | 403 |    1.356074ms |      172.18.0.7 |    POST /v1/embeddings
[ERR] 2024/11/06 - 17:06:05 | 2024110617060599329124847014325 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 17:06:05 | 2024110617060599329124847014325 | 403 |    2.536771ms |      172.18.0.7 |    POST /v1/embeddings
[ERR] 2024/11/06 - 17:06:07 | 202411061706073572887006409502 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 17:06:07 | 202411061706073572887006409502 | 403 |    2.047724ms |      172.18.0.7 |    POST /v1/embeddings
[GIN] 2024/11/06 - 17:06:07 | 2024110617060284654463324391755 | 200 |   4.32241354s |      172.18.0.7 |    POST /v1/chat/completions
[INFO] 2024/11/06 - 17:06:07 | 2024110617060284654463324391755 | record consume log: userId=1, channelId=4, promptTokens=549, completionTokens=99, modelName=glm-4-plus, tokenName=MyModel, quota=19440, content=模型倍率 30.00，分组倍率 1.00，补全倍率 1.00 
[ERR] 2024/11/06 - 17:06:07 | 2024110617060786368900282841994 | 该令牌无权使用模型：gpt-4o-mini 
[GIN] 2024/11/06 - 17:06:07 | 2024110617060786368900282841994 | 403 |    1.697017ms |      172.18.0.7 |    POST /v1/chat/completions
[SYS] 2024/11/06 - 17:06:13 | batch update started 
[SYS] 2024/11/06 - 17:06:13 | batch update finished 
[SYS] 2024/11/06 - 17:06:23 | batch update started 
[SYS] 2024/11/06 - 17:06:23 | batch update finished 
[SYS] 2024/11/06 - 17:06:33 | batch update started 
[SYS] 2024/11/06 - 17:06:33 | batch update finished 
[SYS] 2024/11/06 - 17:06:43 | batch update started 
[SYS] 2024/11/06 - 17:06:43 | batch update finished 
[SYS] 2024/11/06 - 17:06:53 | batch update started 
[SYS] 2024/11/06 - 17:06:53 | batch update finished 
[ERR] 2024/11/06 - 17:07:00 | 2024110617070097360542814726594 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 17:07:00 | 2024110617070097360542814726594 | 403 |    1.399881ms |      172.18.0.7 |    POST /v1/embeddings
[ERR] 2024/11/06 - 17:07:01 | 2024110617070198613481337226862 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 17:07:01 | 2024110617070198613481337226862 | 403 |    4.101011ms |      172.18.0.7 |    POST /v1/embeddings
[ERR] 2024/11/06 - 17:07:03 | 2024110617070327219064127716 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 17:07:03 | 2024110617070327219064127716 | 403 |    1.294794ms |      172.18.0.7 |    POST /v1/embeddings
[SYS] 2024/11/06 - 17:07:03 | batch update started 
[SYS] 2024/11/06 - 17:07:03 | batch update finished 
[ERR] 2024/11/06 - 17:07:04 | 202411061707041382693687971320 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 17:07:04 | 202411061707041382693687971320 | 403 |    1.506047ms |      172.18.0.7 |    POST /v1/embeddings
[ERR] 2024/11/06 - 17:07:05 | 202411061707052883915694820855 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 17:07:05 | 202411061707052883915694820855 | 403 |    1.595674ms |      172.18.0.7 |    POST /v1/embeddings
[ERR] 2024/11/06 - 17:07:06 | 202411061707065868880715130324 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 17:07:06 | 202411061707065868880715130324 | 403 |    9.721411ms |      172.18.0.7 |    POST /v1/embeddings
[ERR] 2024/11/06 - 17:07:07 | 202411061707078841777343929627 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 17:07:07 | 202411061707078841777343929627 | 403 |    1.616692ms |      172.18.0.7 |    POST /v1/embeddings
[SYS] 2024/11/06 - 17:07:13 | batch update started 
[SYS] 2024/11/06 - 17:07:13 | batch update finished 
[SYS] 2024/11/06 - 17:07:23 | batch update started 
[SYS] 2024/11/06 - 17:07:23 | batch update finished 
[SYS] 2024/11/06 - 17:07:33 | batch update started 
[SYS] 2024/11/06 - 17:07:33 | batch update finished 
[SYS] 2024/11/06 - 17:07:43 | batch update started 
[SYS] 2024/11/06 - 17:07:43 | batch update finished 
[SYS] 2024/11/06 - 17:07:53 | batch update started 
[SYS] 2024/11/06 - 17:07:53 | batch update finished 
[SYS] 2024/11/06 - 17:08:03 | batch update started 
[SYS] 2024/11/06 - 17:08:03 | batch update finished 
[SYS] 2024/11/06 - 17:08:13 | batch update started 
[SYS] 2024/11/06 - 17:08:13 | batch update finished 
[SYS] 2024/11/06 - 17:08:20 | syncing channels from database 
[SYS] 2024/11/06 - 17:08:20 | syncing options from database 
[SYS] 2024/11/06 - 17:08:20 | channels synced from database 
[SYS] 2024/11/06 - 17:08:23 | batch update started 
[SYS] 2024/11/06 - 17:08:23 | batch update finished 
[SYS] 2024/11/06 - 17:08:33 | batch update started 
[SYS] 2024/11/06 - 17:08:33 | batch update finished 
[SYS] 2024/11/06 - 17:08:43 | batch update started 
[SYS] 2024/11/06 - 17:08:43 | batch update finished 
[SYS] 2024/11/06 - 17:08:45 | model ratio not found: glm-4-plus 
[INFO] 2024/11/06 - 17:08:45 | 2024110617084564627724613540826 | user 1 has enough quota 499999999175930, trusted and no need to pre-consume 
[GIN] 2024/11/06 - 17:08:48 | 2024110617084564627724613540826 | 200 |  3.073807864s |      172.18.0.7 |    POST /v1/chat/completions
[INFO] 2024/11/06 - 17:08:48 | 2024110617084564627724613540826 | record consume log: userId=1, channelId=1, promptTokens=418, completionTokens=43, modelName=glm-4-plus, tokenName=MyModel, quota=13830, content=模型倍率 30.00，分组倍率 1.00，补全倍率 1.00 
[ERR] 2024/11/06 - 17:08:51 | 2024110617085111490797479392313 | 该令牌无权使用模型：gpt-4o-mini 
[GIN] 2024/11/06 - 17:08:51 | 2024110617085111490797479392313 | 403 |    5.600768ms |      172.18.0.7 |    POST /v1/chat/completions
[SYS] 2024/11/06 - 17:08:53 | batch update started 
[SYS] 2024/11/06 - 17:08:53 | batch update finished 
[ERR] 2024/11/06 - 17:09:00 | 2024110617090010981956740881064 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 17:09:00 | 2024110617090010981956740881064 | 403 |    1.960543ms |      172.18.0.7 |    POST /v1/embeddings
[ERR] 2024/11/06 - 17:09:01 | 2024110617090112883423741474097 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 17:09:01 | 2024110617090112883423741474097 | 403 |    1.427461ms |      172.18.0.7 |    POST /v1/embeddings
[ERR] 2024/11/06 - 17:09:02 | 2024110617090214350531457255588 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 17:09:02 | 2024110617090214350531457255588 | 403 |    1.207609ms |      172.18.0.7 |    POST /v1/embeddings
[ERR] 2024/11/06 - 17:09:03 | 2024110617090315959995848496484 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 17:09:03 | 2024110617090315959995848496484 | 403 |     1.92662ms |      172.18.0.7 |    POST /v1/embeddings
[SYS] 2024/11/06 - 17:09:03 | batch update started 
[SYS] 2024/11/06 - 17:09:03 | batch update finished 
[ERR] 2024/11/06 - 17:09:04 | 2024110617090418029860653981375 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 17:09:04 | 2024110617090418029860653981375 | 403 |    1.449799ms |      172.18.0.7 |    POST /v1/embeddings
[ERR] 2024/11/06 - 17:09:05 | 2024110617090519472059387494392 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 17:09:05 | 2024110617090519472059387494392 | 403 |    1.173395ms |      172.18.0.7 |    POST /v1/embeddings
[ERR] 2024/11/06 - 17:09:06 | 2024110617090621422975959808836 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 17:09:06 | 2024110617090621422975959808836 | 403 |    2.196869ms |      172.18.0.7 |    POST /v1/embeddings
[SYS] 2024/11/06 - 17:09:13 | batch update started 
[SYS] 2024/11/06 - 17:09:13 | batch update finished 
[SYS] 2024/11/06 - 17:09:19 | model ratio not found: glm-4-plus 
[INFO] 2024/11/06 - 17:09:19 | 202411061709196583998831507228 | user 1 has enough quota 499999999162100, trusted and no need to pre-consume 
[GIN] 2024/11/06 - 17:09:22 | 202411061709196583998831507228 | 200 |  3.786141515s |      172.18.0.7 |    POST /v1/chat/completions
[INFO] 2024/11/06 - 17:09:22 | 202411061709196583998831507228 | record consume log: userId=1, channelId=4, promptTokens=469, completionTokens=89, modelName=glm-4-plus, tokenName=MyModel, quota=16740, content=模型倍率 30.00，分组倍率 1.00，补全倍率 1.00 
[SYS] 2024/11/06 - 17:09:23 | batch update started 
[SYS] 2024/11/06 - 17:09:23 | batch update finished 
[ERR] 2024/11/06 - 17:09:25 | 2024110617092592093040611505968 | 该令牌无权使用模型：gpt-4o-mini 
[GIN] 2024/11/06 - 17:09:25 | 2024110617092592093040611505968 | 403 |    4.499046ms |      172.18.0.7 |    POST /v1/chat/completions
[SYS] 2024/11/06 - 17:09:29 | model ratio not found: glm-4-plus 
[INFO] 2024/11/06 - 17:09:29 | 2024110617092948150123009480372 | user 1 has enough quota 499999999145360, trusted and no need to pre-consume 
[GIN] 2024/11/06 - 17:09:32 | 2024110617092948150123009480372 | 200 |    2.9753131s |      172.18.0.7 |    POST /v1/chat/completions
[INFO] 2024/11/06 - 17:09:32 | 2024110617092948150123009480372 | record consume log: userId=1, channelId=1, promptTokens=564, completionTokens=58, modelName=glm-4-plus, tokenName=MyModel, quota=18660, content=模型倍率 30.00，分组倍率 1.00，补全倍率 1.00 
[SYS] 2024/11/06 - 17:09:33 | batch update started 
[SYS] 2024/11/06 - 17:09:33 | batch update finished 
[ERR] 2024/11/06 - 17:09:35 | 2024110617093567900885395775561 | 该令牌无权使用模型：gpt-4o-mini 
[GIN] 2024/11/06 - 17:09:35 | 2024110617093567900885395775561 | 403 |    6.441904ms |      172.18.0.7 |    POST /v1/chat/completions
[SYS] 2024/11/06 - 17:09:38 | model ratio not found: glm-4-plus 
[INFO] 2024/11/06 - 17:09:38 | 2024110617093859110354939813973 | user 1 has enough quota 499999999126700, trusted and no need to pre-consume 
[GIN] 2024/11/06 - 17:09:41 | 2024110617093859110354939813973 | 200 |    3.2439886s |      172.18.0.7 |    POST /v1/chat/completions
[INFO] 2024/11/06 - 17:09:41 | 2024110617093859110354939813973 | record consume log: userId=1, channelId=4, promptTokens=628, completionTokens=73, modelName=glm-4-plus, tokenName=MyModel, quota=21030, content=模型倍率 30.00，分组倍率 1.00，补全倍率 1.00 
[SYS] 2024/11/06 - 17:09:43 | batch update started 
[SYS] 2024/11/06 - 17:09:43 | batch update finished 
[ERR] 2024/11/06 - 17:09:46 | 2024110617094657333837058721142 | 该令牌无权使用模型：gpt-4o-mini 
[GIN] 2024/11/06 - 17:09:46 | 2024110617094657333837058721142 | 403 |   11.740034ms |      172.18.0.7 |    POST /v1/chat/completions
[SYS] 2024/11/06 - 17:09:53 | batch update started 
[SYS] 2024/11/06 - 17:09:53 | batch update finished 
[ERR] 2024/11/06 - 17:10:00 | 2024110617100022440137324814123 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 17:10:00 | 2024110617100022440137324814123 | 403 |    9.033772ms |      172.18.0.7 |    POST /v1/embeddings
[ERR] 2024/11/06 - 17:10:01 | 2024110617100125072169870009845 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 17:10:01 | 2024110617100125072169870009845 | 403 |    1.226558ms |      172.18.0.7 |    POST /v1/embeddings
[ERR] 2024/11/06 - 17:10:02 | 2024110617100226376247648179573 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 17:10:02 | 2024110617100226376247648179573 | 403 |    1.537858ms |      172.18.0.7 |    POST /v1/embeddings
[ERR] 2024/11/06 - 17:10:03 | 2024110617100327705697527141118 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 17:10:03 | 2024110617100327705697527141118 | 403 |    2.117306ms |      172.18.0.7 |    POST /v1/embeddings
[SYS] 2024/11/06 - 17:10:03 | batch update started 
[SYS] 2024/11/06 - 17:10:03 | batch update finished 
[ERR] 2024/11/06 - 17:10:04 | 2024110617100429240070561519203 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 17:10:04 | 2024110617100429240070561519203 | 403 |    1.756009ms |      172.18.0.7 |    POST /v1/embeddings
[ERR] 2024/11/06 - 17:10:05 | 2024110617100530747683037185953 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 17:10:05 | 2024110617100530747683037185953 | 403 |    1.174528ms |      172.18.0.7 |    POST /v1/embeddings
[ERR] 2024/11/06 - 17:10:06 | 2024110617100632068897414262645 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 17:10:06 | 2024110617100632068897414262645 | 403 |    1.780605ms |      172.18.0.7 |    POST /v1/embeddings
[SYS] 2024/11/06 - 17:10:13 | batch update started 
[SYS] 2024/11/06 - 17:10:13 | batch update finished 
[SYS] 2024/11/06 - 17:10:23 | batch update started 
[SYS] 2024/11/06 - 17:10:23 | batch update finished 
[SYS] 2024/11/06 - 17:10:27 | model ratio not found: glm-4-plus 
[INFO] 2024/11/06 - 17:10:27 | 2024110617102792233191902455215 | user 1 has enough quota 499999999105670, trusted and no need to pre-consume 
[GIN] 2024/11/06 - 17:10:30 | 2024110617102792233191902455215 | 200 |   2.81023539s |      172.18.0.7 |    POST /v1/chat/completions
[INFO] 2024/11/06 - 17:10:30 | 2024110617102792233191902455215 | record consume log: userId=1, channelId=4, promptTokens=426, completionTokens=60, modelName=glm-4-plus, tokenName=MyModel, quota=14580, content=模型倍率 30.00，分组倍率 1.00，补全倍率 1.00 
[ERR] 2024/11/06 - 17:10:33 | 2024110617103328138186436466301 | 该令牌无权使用模型：gpt-4o-mini 
[GIN] 2024/11/06 - 17:10:33 | 2024110617103328138186436466301 | 403 |    5.877862ms |      172.18.0.7 |    POST /v1/chat/completions
[SYS] 2024/11/06 - 17:10:33 | batch update started 
[SYS] 2024/11/06 - 17:10:33 | batch update finished 
[SYS] 2024/11/06 - 17:10:43 | batch update started 
[SYS] 2024/11/06 - 17:10:43 | batch update finished 
[SYS] 2024/11/06 - 17:10:53 | batch update started 
[SYS] 2024/11/06 - 17:10:53 | batch update finished 
[ERR] 2024/11/06 - 17:11:00 | 2024110617110030885790000329431 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 17:11:00 | 2024110617110030885790000329431 | 403 |    1.442547ms |      172.18.0.7 |    POST /v1/embeddings
[ERR] 2024/11/06 - 17:11:01 | 2024110617110132157572871914516 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 17:11:01 | 2024110617110132157572871914516 | 403 |    1.227819ms |      172.18.0.7 |    POST /v1/embeddings
[SYS] 2024/11/06 - 17:11:02 | model ratio not found: glm-4-plus 
[INFO] 2024/11/06 - 17:11:02 | 2024110617110233630846397062420 | user 1 has enough quota 499999999091090, trusted and no need to pre-consume 
[ERR] 2024/11/06 - 17:11:02 | 2024110617110234532681396336946 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 17:11:02 | 2024110617110234532681396336946 | 403 |    1.563973ms |      172.18.0.7 |    POST /v1/embeddings
[ERR] 2024/11/06 - 17:11:03 | 2024110617110339928885601695565 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 17:11:03 | 2024110617110339928885601695565 | 403 |     4.14419ms |      172.18.0.7 |    POST /v1/embeddings
[SYS] 2024/11/06 - 17:11:03 | batch update started 
[SYS] 2024/11/06 - 17:11:03 | batch update finished 
[ERR] 2024/11/06 - 17:11:04 | 2024110617110445489100015243325 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 17:11:04 | 2024110617110445489100015243325 | 403 |    9.951701ms |      172.18.0.7 |    POST /v1/embeddings
[GIN] 2024/11/06 - 17:11:05 | 2024110617110233630846397062420 | 200 |  2.938934455s |      172.18.0.7 |    POST /v1/chat/completions
[INFO] 2024/11/06 - 17:11:05 | 2024110617110233630846397062420 | record consume log: userId=1, channelId=4, promptTokens=493, completionTokens=66, modelName=glm-4-plus, tokenName=MyModel, quota=16770, content=模型倍率 30.00，分组倍率 1.00，补全倍率 1.00 
[ERR] 2024/11/06 - 17:11:05 | 2024110617110550835137542012634 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 17:11:05 | 2024110617110550835137542012634 | 403 |    3.792492ms |      172.18.0.7 |    POST /v1/embeddings
[ERR] 2024/11/06 - 17:11:06 | 2024110617110656634181391820765 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 17:11:06 | 2024110617110656634181391820765 | 403 |   10.169484ms |      172.18.0.7 |    POST /v1/embeddings
[ERR] 2024/11/06 - 17:11:08 | 2024110617110892183701358311519 | 该令牌无权使用模型：gpt-4o-mini 
[GIN] 2024/11/06 - 17:11:08 | 2024110617110892183701358311519 | 403 |    3.058623ms |      172.18.0.7 |    POST /v1/chat/completions
[SYS] 2024/11/06 - 17:11:13 | batch update started 
[SYS] 2024/11/06 - 17:11:13 | batch update finished 
[SYS] 2024/11/06 - 17:11:23 | batch update started 
[SYS] 2024/11/06 - 17:11:23 | batch update finished 
[SYS] 2024/11/06 - 17:11:33 | batch update started 
[SYS] 2024/11/06 - 17:11:33 | batch update finished 
[SYS] 2024/11/06 - 17:11:43 | batch update started 
[SYS] 2024/11/06 - 17:11:43 | batch update finished 
[SYS] 2024/11/06 - 17:11:49 | model ratio not found: glm-4-plus 
[INFO] 2024/11/06 - 17:11:49 | 20241106171149769971138445757 | user 1 has enough quota 499999999074320, trusted and no need to pre-consume 
[GIN] 2024/11/06 - 17:11:51 | 20241106171149769971138445757 | 200 |  2.010348265s |      172.18.0.7 |    POST /v1/chat/completions
[INFO] 2024/11/06 - 17:11:51 | 20241106171149769971138445757 | record consume log: userId=1, channelId=1, promptTokens=426, completionTokens=47, modelName=glm-4-plus, tokenName=MyModel, quota=14190, content=模型倍率 30.00，分组倍率 1.00，补全倍率 1.00 
[ERR] 2024/11/06 - 17:11:51 | 2024110617115127111327864044372 | 该令牌无权使用模型：gpt-4o-mini 
[GIN] 2024/11/06 - 17:11:51 | 2024110617115127111327864044372 | 403 |    1.289547ms |      172.18.0.7 |    POST /v1/chat/completions
[SYS] 2024/11/06 - 17:11:53 | batch update started 
[SYS] 2024/11/06 - 17:11:53 | batch update finished 
[ERR] 2024/11/06 - 17:12:00 | 2024110617120038668728999127814 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 17:12:00 | 2024110617120038668728999127814 | 403 |     1.63066ms |      172.18.0.7 |    POST /v1/embeddings
[ERR] 2024/11/06 - 17:12:01 | 2024110617120140097033363931844 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 17:12:01 | 2024110617120140097033363931844 | 403 |    1.322343ms |      172.18.0.7 |    POST /v1/embeddings
[ERR] 2024/11/06 - 17:12:02 | 2024110617120241435681656369636 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 17:12:02 | 2024110617120241435681656369636 | 403 |    1.457157ms |      172.18.0.7 |    POST /v1/embeddings
[ERR] 2024/11/06 - 17:12:03 | 2024110617120342713281641765963 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 17:12:03 | 2024110617120342713281641765963 | 403 |    1.213744ms |      172.18.0.7 |    POST /v1/embeddings
[SYS] 2024/11/06 - 17:12:03 | batch update started 
[SYS] 2024/11/06 - 17:12:03 | batch update finished 
[ERR] 2024/11/06 - 17:12:04 | 2024110617120444237410367559418 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 17:12:04 | 2024110617120444237410367559418 | 403 |    1.581999ms |      172.18.0.7 |    POST /v1/embeddings
[SYS] 2024/11/06 - 17:12:13 | batch update started 
[SYS] 2024/11/06 - 17:12:13 | batch update finished 
[SYS] 2024/11/06 - 17:12:23 | batch update started 
[SYS] 2024/11/06 - 17:12:23 | batch update finished 
[SYS] 2024/11/06 - 17:12:33 | batch update started 
[SYS] 2024/11/06 - 17:12:33 | batch update finished 
[SYS] 2024/11/06 - 17:12:43 | batch update started 
[SYS] 2024/11/06 - 17:12:43 | batch update finished 
[SYS] 2024/11/06 - 17:12:47 | model ratio not found: glm-4-plus 
[INFO] 2024/11/06 - 17:12:47 | 2024110617124750882862520682307 | user 1 has enough quota 499999999060130, trusted and no need to pre-consume 
[GIN] 2024/11/06 - 17:12:50 | 2024110617124750882862520682307 | 200 |  2.716965173s |      172.18.0.7 |    POST /v1/chat/completions
[INFO] 2024/11/06 - 17:12:50 | 2024110617124750882862520682307 | record consume log: userId=1, channelId=4, promptTokens=426, completionTokens=66, modelName=glm-4-plus, tokenName=MyModel, quota=14760, content=模型倍率 30.00，分组倍率 1.00，补全倍率 1.00 
[ERR] 2024/11/06 - 17:12:52 | 2024110617125283379054042650310 | 该令牌无权使用模型：gpt-4o-mini 
[GIN] 2024/11/06 - 17:12:52 | 2024110617125283379054042650310 | 403 |    8.448079ms |      172.18.0.7 |    POST /v1/chat/completions
[SYS] 2024/11/06 - 17:12:53 | batch update started 
[SYS] 2024/11/06 - 17:12:53 | batch update finished 
[ERR] 2024/11/06 - 17:13:00 | 2024110617130045972160140319728 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 17:13:00 | 2024110617130045972160140319728 | 403 |    1.648639ms |      172.18.0.7 |    POST /v1/embeddings
[ERR] 2024/11/06 - 17:13:01 | 2024110617130147033804409726873 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 17:13:01 | 2024110617130147033804409726873 | 403 |    1.258699ms |      172.18.0.7 |    POST /v1/embeddings
[ERR] 2024/11/06 - 17:13:02 | 2024110617130248263189754928586 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 17:13:02 | 2024110617130248263189754928586 | 403 |    1.350728ms |      172.18.0.7 |    POST /v1/embeddings
[ERR] 2024/11/06 - 17:13:03 | 2024110617130349524140809167573 | 该令牌无权使用模型：text-embedding-ada-002 
[GIN] 2024/11/06 - 17:13:03 | 2024110617130349524140809167573 | 403 |    1.329482ms |      172.18.0.7 |    POST /v1/embeddings
[SYS] 2024/11/06 - 17:13:03 | batch update started 
[SYS] 2024/11/06 - 17:13:03 | batch update finished 
[ERR] 2024/11/06 - 17:13:04 | 2024110617130450770498022770625 | 该令牌无权使用模型：text-embedding-ada-002 
