[SYS] 2024/10/24 - 05:39:09 | One API v0.6.7 started 
[SYS] 2024/10/24 - 13:30:19 | batch update finished 
[SYS] 2024/10/24 - 13:30:29 | batch update started 
[SYS] 2024/10/24 - 13:30:29 | batch update finished 
[SYS] 2024/10/24 - 13:30:39 | batch update started 
[SYS] 2024/10/24 - 13:30:39 | batch update finished 
[SYS] 2024/10/24 - 13:30:49 | batch update started 
[SYS] 2024/10/24 - 13:30:49 | batch update finished 
[SYS] 2024/10/24 - 13:30:59 | batch update started 
[SYS] 2024/10/24 - 13:30:59 | batch update finished 
[SYS] 2024/10/24 - 13:31:09 | batch update started 
[SYS] 2024/10/24 - 13:31:09 | batch update finished 
[SYS] 2024/10/24 - 13:31:19 | batch update started 
[SYS] 2024/10/24 - 13:31:19 | batch update finished 
[SYS] 2024/10/24 - 13:31:29 | batch update started 
[SYS] 2024/10/24 - 13:31:29 | batch update finished 
[SYS] 2024/10/24 - 13:31:39 | batch update started 
[SYS] 2024/10/24 - 13:31:39 | batch update finished 
[SYS] 2024/10/24 - 13:31:49 | batch update started 
[SYS] 2024/10/24 - 13:31:49 | batch update finished 
[SYS] 2024/10/24 - 13:31:59 | batch update started 
[SYS] 2024/10/24 - 13:31:59 | batch update finished 
[SYS] 2024/10/24 - 13:32:09 | batch update started 
[SYS] 2024/10/24 - 13:32:09 | batch update finished 
[SYS] 2024/10/24 - 13:32:19 | batch update started 
[SYS] 2024/10/24 - 13:32:19 | batch update finished 
[SYS] 2024/10/24 - 13:32:29 | batch update started 
[SYS] 2024/10/24 - 13:32:29 | batch update finished 
[SYS] 2024/10/24 - 13:32:39 | batch update started 
[SYS] 2024/10/24 - 13:32:39 | batch update finished 
[SYS] 2024/10/24 - 13:32:49 | batch update started 
[SYS] 2024/10/24 - 13:32:49 | batch update finished 
[SYS] 2024/10/24 - 13:32:59 | batch update started 
[SYS] 2024/10/24 - 13:32:59 | batch update finished 
[SYS] 2024/10/24 - 13:33:09 | batch update started 
[SYS] 2024/10/24 - 13:33:09 | batch update finished 
[SYS] 2024/10/24 - 13:33:19 | batch update started 
[SYS] 2024/10/24 - 13:33:19 | batch update finished 
[SYS] 2024/10/24 - 13:33:29 | batch update started 
[SYS] 2024/10/24 - 13:33:29 | batch update finished 
[SYS] 2024/10/24 - 13:33:39 | batch update started 
[SYS] 2024/10/24 - 13:33:39 | batch update finished 
[SYS] 2024/10/24 - 13:33:49 | batch update started 
[SYS] 2024/10/24 - 13:33:49 | batch update finished 
[SYS] 2024/10/24 - 13:33:52 | syncing options from database 
[SYS] 2024/10/24 - 13:33:52 | syncing channels from database 
[SYS] 2024/10/24 - 13:33:52 | channels synced from database 
[SYS] 2024/10/24 - 13:33:59 | batch update started 
[SYS] 2024/10/24 - 13:33:59 | batch update finished 
[GIN] 2024/10/24 - 13:34:05 | 202410241334051795564577850196 | 200 |    5.153668ms |    192.168.65.1 |     GET /static/js/585.3ffb3f2a.chunk.js
[GIN] 2024/10/24 - 13:34:05 | 202410241334054353045106611670 | 200 |     238.054µs |    192.168.65.1 |     GET /api/about
[SYS] 2024/10/24 - 13:34:09 | batch update started 
[SYS] 2024/10/24 - 13:34:09 | batch update finished 
[SYS] 2024/10/24 - 13:34:19 | batch update started 
[SYS] 2024/10/24 - 13:34:19 | batch update finished 
[SYS] 2024/10/24 - 13:34:29 | batch update started 
[SYS] 2024/10/24 - 13:34:29 | batch update finished 
[SYS] 2024/10/24 - 13:34:39 | batch update started 
[SYS] 2024/10/24 - 13:34:39 | batch update finished 
[SYS] 2024/10/24 - 13:34:49 | batch update started 
[SYS] 2024/10/24 - 13:34:49 | batch update finished 
[SYS] 2024/10/24 - 13:34:59 | batch update started 
[SYS] 2024/10/24 - 13:34:59 | batch update finished 
[SYS] 2024/10/24 - 13:35:09 | batch update started 
[SYS] 2024/10/24 - 13:35:09 | batch update finished 
[SYS] 2024/10/24 - 13:35:19 | batch update started 
[SYS] 2024/10/24 - 13:35:19 | batch update finished 
[SYS] 2024/10/24 - 13:35:29 | batch update started 
[SYS] 2024/10/24 - 13:35:29 | batch update finished 
[GIN] 2024/10/24 - 13:35:30 | 2024102413353065387795935380213 | 200 |    4.299816ms |    192.168.65.1 |     GET /channel
[GIN] 2024/10/24 - 13:35:30 | 2024102413353096652351218252001 | 200 |     4.05816ms |    192.168.65.1 |     GET /api/models
[GIN] 2024/10/24 - 13:35:30 | 2024102413353097034339813327449 | 200 |    4.459177ms |    192.168.65.1 |     GET /api/status
[GIN] 2024/10/24 - 13:35:30 | 2024102413353096564851497530475 | 200 |   22.181197ms |    192.168.65.1 |     GET /api/channel/?p=0
[GIN] 2024/10/24 - 13:35:33 | 2024102413353311762049725208635 | 200 |     325.579µs |    192.168.65.1 |     GET /api/group/
[GIN] 2024/10/24 - 13:35:33 | 2024102413353311540218038469326 | 200 |    5.135903ms |    192.168.65.1 |     GET /api/channel/2
[GIN] 2024/10/24 - 13:35:33 | 2024102413353311763109319513054 | 200 |    4.978557ms |    192.168.65.1 |     GET /api/channel/models
[SYS] 2024/10/24 - 13:35:39 | batch update started 
[SYS] 2024/10/24 - 13:35:39 | batch update finished 
[GIN] 2024/10/24 - 13:35:41 | 2024102413354124992254294961692 | 200 |   22.020516ms |    192.168.65.1 |     PUT /api/channel/
[GIN] 2024/10/24 - 13:35:46 | 2024102413354685111551389280661 | 200 |    1.973562ms |    192.168.65.1 |     GET /api/channel/?p=0
[GIN] 2024/10/24 - 13:35:46 | 2024102413354685557218677181303 | 200 |     694.619µs |    192.168.65.1 |     GET /api/models
[SYS] 2024/10/24 - 13:35:48 | {"messages":[{"role":"user","content":"hi"}],"model":"glm-4-9b-chat","max_tokens":2} 
[GIN] 2024/10/24 - 13:35:48 | 2024102413354846433917593406031 | 200 |    2.417099ms |    192.168.65.1 |     GET /api/channel/test/2
[SYS] 2024/10/24 - 13:35:49 | batch update started 
[SYS] 2024/10/24 - 13:35:49 | batch update finished 
[SYS] 2024/10/24 - 13:35:59 | batch update started 
[SYS] 2024/10/24 - 13:35:59 | batch update finished 
[SYS] 2024/10/24 - 13:36:09 | batch update started 
[SYS] 2024/10/24 - 13:36:09 | batch update finished 
[SYS] 2024/10/24 - 13:36:19 | batch update started 
[SYS] 2024/10/24 - 13:36:19 | batch update finished 
[SYS] 2024/10/24 - 13:36:29 | batch update started 
[SYS] 2024/10/24 - 13:36:29 | batch update finished 
[SYS] 2024/10/24 - 13:36:39 | batch update started 
[SYS] 2024/10/24 - 13:36:39 | batch update finished 
[SYS] 2024/10/24 - 13:36:49 | batch update started 
[SYS] 2024/10/24 - 13:36:49 | batch update finished 
[SYS] 2024/10/24 - 13:36:50 | {"messages":[{"role":"user","content":"hi"}],"model":"glm-4-9b-chat","max_tokens":2} 
[GIN] 2024/10/24 - 13:36:50 | 2024102413365074506158909908518 | 200 |    8.108342ms |    192.168.65.1 |     GET /api/channel/test/2
[GIN] 2024/10/24 - 13:36:52 | 2024102413365246071628164151958 | 200 |   14.310103ms |    192.168.65.1 |     PUT /api/channel/
[SYS] 2024/10/24 - 13:36:59 | batch update started 
[SYS] 2024/10/24 - 13:36:59 | batch update finished 
[SYS] 2024/10/24 - 13:37:09 | batch update started 
[SYS] 2024/10/24 - 13:37:09 | batch update finished 
[SYS] 2024/10/24 - 13:37:19 | batch update started 
[SYS] 2024/10/24 - 13:37:19 | batch update finished 
[SYS] 2024/10/24 - 13:37:29 | batch update started 
[SYS] 2024/10/24 - 13:37:29 | batch update finished 
[SYS] 2024/10/24 - 13:37:39 | batch update started 
[SYS] 2024/10/24 - 13:37:39 | batch update finished 
[SYS] 2024/10/24 - 13:37:49 | batch update started 
[SYS] 2024/10/24 - 13:37:49 | batch update finished 
[SYS] 2024/10/24 - 13:37:59 | batch update started 
[SYS] 2024/10/24 - 13:37:59 | batch update finished 
[SYS] 2024/10/24 - 13:38:09 | batch update started 
[SYS] 2024/10/24 - 13:38:09 | batch update finished 
[SYS] 2024/10/24 - 13:38:19 | batch update started 
[SYS] 2024/10/24 - 13:38:19 | batch update finished 
[SYS] 2024/10/24 - 13:38:29 | batch update started 
[SYS] 2024/10/24 - 13:38:29 | batch update finished 
[SYS] 2024/10/24 - 13:38:39 | batch update started 
[SYS] 2024/10/24 - 13:38:39 | batch update finished 
[SYS] 2024/10/24 - 13:38:49 | batch update started 
[SYS] 2024/10/24 - 13:38:49 | batch update finished 
[SYS] 2024/10/24 - 13:38:59 | batch update started 
[SYS] 2024/10/24 - 13:38:59 | batch update finished 
[SYS] 2024/10/24 - 13:39:09 | batch update started 
[SYS] 2024/10/24 - 13:39:09 | batch update finished 
[SYS] 2024/10/24 - 13:39:19 | batch update started 
[SYS] 2024/10/24 - 13:39:19 | batch update finished 
[SYS] 2024/10/24 - 13:39:29 | batch update started 
[SYS] 2024/10/24 - 13:39:29 | batch update finished 
[SYS] 2024/10/24 - 13:39:39 | batch update started 
[SYS] 2024/10/24 - 13:39:39 | batch update finished 
[SYS] 2024/10/24 - 13:39:49 | batch update started 
[SYS] 2024/10/24 - 13:39:49 | batch update finished 
[SYS] 2024/10/24 - 13:39:59 | batch update started 
[SYS] 2024/10/24 - 13:39:59 | batch update finished 
[SYS] 2024/10/24 - 13:40:09 | batch update started 
[SYS] 2024/10/24 - 13:40:09 | batch update finished 
[SYS] 2024/10/24 - 13:40:19 | batch update started 
[SYS] 2024/10/24 - 13:40:19 | batch update finished 
[SYS] 2024/10/24 - 13:40:29 | batch update started 
[SYS] 2024/10/24 - 13:40:29 | batch update finished 
[SYS] 2024/10/24 - 13:40:39 | batch update started 
[SYS] 2024/10/24 - 13:40:39 | batch update finished 
[SYS] 2024/10/24 - 13:40:49 | batch update started 
[SYS] 2024/10/24 - 13:40:49 | batch update finished 
[SYS] 2024/10/24 - 13:40:59 | batch update started 
[SYS] 2024/10/24 - 13:40:59 | batch update finished 
[SYS] 2024/10/24 - 13:41:09 | batch update started 
[SYS] 2024/10/24 - 13:41:09 | batch update finished 
[GIN] 2024/10/24 - 13:41:11 | 2024102413411177307839063706874 | 200 |    8.411493ms |    192.168.65.1 |     GET /api/channel/2
[GIN] 2024/10/24 - 13:41:11 | 2024102413411180054913498283976 | 200 |    3.131344ms |    192.168.65.1 |     GET /api/channel/models
[GIN] 2024/10/24 - 13:41:11 | 2024102413411180528740989091530 | 200 |      589.65µs |    192.168.65.1 |     GET /api/group/
[GIN] 2024/10/24 - 13:41:18 | 2024102413411828748849783345895 | 200 |   16.606486ms |    192.168.65.1 |     PUT /api/channel/
[SYS] 2024/10/24 - 13:41:19 | batch update started 
[SYS] 2024/10/24 - 13:41:19 | batch update finished 
[GIN] 2024/10/24 - 13:41:21 | 2024102413412166522295580233903 | 200 |    2.294149ms |    192.168.65.1 |     GET /api/channel/?p=0
[GIN] 2024/10/24 - 13:41:21 | 2024102413412167112470082343178 | 200 |     683.261µs |    192.168.65.1 |     GET /api/models
[SYS] 2024/10/24 - 13:41:23 | {"messages":[{"role":"user","content":"hi"}],"model":"glm-4-9b-chat","max_tokens":2} 
[GIN] 2024/10/24 - 13:41:23 | 202410241341233956672181365740 | 200 |    5.163258ms |    192.168.65.1 |     GET /api/channel/test/2
[SYS] 2024/10/24 - 13:41:29 | batch update started 
[SYS] 2024/10/24 - 13:41:29 | batch update finished 
[SYS] 2024/10/24 - 13:41:39 | batch update started 
[SYS] 2024/10/24 - 13:41:39 | batch update finished 
[SYS] 2024/10/24 - 13:41:49 | batch update started 
[SYS] 2024/10/24 - 13:41:49 | batch update finished 
[GIN] 2024/10/24 - 13:41:51 | 2024102413415177946979568169095 | 200 |    1.301011ms |    192.168.65.1 |     GET /api/channel/2
[GIN] 2024/10/24 - 13:41:51 | 2024102413415178174169995932639 | 200 |     309.911µs |    192.168.65.1 |     GET /api/group/
[GIN] 2024/10/24 - 13:41:51 | 2024102413415178153234257824805 | 200 |    4.073686ms |    192.168.65.1 |     GET /api/channel/models
[SYS] 2024/10/24 - 13:41:59 | batch update started 
[SYS] 2024/10/24 - 13:41:59 | batch update finished 
[SYS] 2024/10/24 - 13:42:09 | batch update started 
[SYS] 2024/10/24 - 13:42:09 | batch update finished 
[GIN] 2024/10/24 - 13:42:16 | 2024102413421645488517320318113 | 200 |   19.908462ms |    192.168.65.1 |     PUT /api/channel/
[GIN] 2024/10/24 - 13:42:19 | 2024102413421925393191898205589 | 200 |    1.850048ms |    192.168.65.1 |     GET /api/channel/?p=0
[GIN] 2024/10/24 - 13:42:19 | 2024102413421925914514968208345 | 200 |     850.325µs |    192.168.65.1 |     GET /api/models
[SYS] 2024/10/24 - 13:42:19 | batch update started 
[SYS] 2024/10/24 - 13:42:19 | batch update finished 
[SYS] 2024/10/24 - 13:42:21 | {"messages":[{"role":"user","content":"hi"}],"model":"glm4-chat","max_tokens":2} 
[GIN] 2024/10/24 - 13:42:21 | 2024102413422184226461113884478 | 200 |    3.502098ms |    192.168.65.1 |     GET /api/channel/test/2
[SYS] 2024/10/24 - 13:42:29 | batch update started 
[SYS] 2024/10/24 - 13:42:29 | batch update finished 
[SYS] 2024/10/24 - 13:42:39 | batch update started 
[SYS] 2024/10/24 - 13:42:39 | batch update finished 
[SYS] 2024/10/24 - 13:42:39 | {"messages":[{"role":"user","content":"hi"}],"model":"glm4-chat","max_tokens":2} 
[GIN] 2024/10/24 - 13:42:39 | 2024102413423996494009599069922 | 200 |    1.486509ms |    192.168.65.1 |     GET /api/channel/test/2
[GIN] 2024/10/24 - 13:42:41 | 2024102413424187917230098185739 | 200 |    2.082955ms |    192.168.65.1 |     GET /api/channel/2
[GIN] 2024/10/24 - 13:42:41 | 2024102413424188238418630208405 | 200 |     256.535µs |    192.168.65.1 |     GET /api/group/
[GIN] 2024/10/24 - 13:42:41 | 2024102413424188249379979026322 | 200 |    3.992281ms |    192.168.65.1 |     GET /api/channel/models
[SYS] 2024/10/24 - 13:42:49 | batch update started 
[SYS] 2024/10/24 - 13:42:49 | batch update finished 
[SYS] 2024/10/24 - 13:42:59 | batch update started 
[SYS] 2024/10/24 - 13:42:59 | batch update finished 
[SYS] 2024/10/24 - 13:43:09 | batch update started 
[SYS] 2024/10/24 - 13:43:09 | batch update finished 
[SYS] 2024/10/24 - 13:43:19 | batch update started 
[SYS] 2024/10/24 - 13:43:19 | batch update finished 
[SYS] 2024/10/24 - 13:43:29 | batch update started 
[SYS] 2024/10/24 - 13:43:29 | batch update finished 
[SYS] 2024/10/24 - 13:43:39 | batch update started 
[SYS] 2024/10/24 - 13:43:39 | batch update finished 
[SYS] 2024/10/24 - 13:43:50 | batch update started 
[SYS] 2024/10/24 - 13:43:50 | batch update finished 
[SYS] 2024/10/24 - 13:43:52 | syncing options from database 
[SYS] 2024/10/24 - 13:43:52 | syncing channels from database 
[SYS] 2024/10/24 - 13:43:52 | channels synced from database 
[SYS] 2024/10/24 - 13:44:00 | batch update started 
[SYS] 2024/10/24 - 13:44:00 | batch update finished 
[SYS] 2024/10/24 - 13:44:10 | batch update started 
[SYS] 2024/10/24 - 13:44:10 | batch update finished 
[SYS] 2024/10/24 - 13:44:20 | batch update started 
[SYS] 2024/10/24 - 13:44:20 | batch update finished 
[SYS] 2024/10/24 - 13:44:30 | batch update started 
[SYS] 2024/10/24 - 13:44:30 | batch update finished 
[SYS] 2024/10/24 - 13:44:40 | batch update started 
[SYS] 2024/10/24 - 13:44:40 | batch update finished 
[SYS] 2024/10/24 - 13:44:50 | batch update started 
[SYS] 2024/10/24 - 13:44:50 | batch update finished 
[SYS] 2024/10/24 - 13:45:00 | batch update started 
[SYS] 2024/10/24 - 13:45:00 | batch update finished 
[SYS] 2024/10/24 - 13:45:10 | batch update started 
[SYS] 2024/10/24 - 13:45:10 | batch update finished 
[SYS] 2024/10/24 - 13:45:20 | batch update started 
[SYS] 2024/10/24 - 13:45:20 | batch update finished 
[SYS] 2024/10/24 - 13:45:30 | batch update started 
[SYS] 2024/10/24 - 13:45:30 | batch update finished 
[SYS] 2024/10/24 - 13:45:40 | batch update started 
[SYS] 2024/10/24 - 13:45:40 | batch update finished 
[SYS] 2024/10/24 - 13:45:50 | batch update started 
[SYS] 2024/10/24 - 13:45:50 | batch update finished 
[SYS] 2024/10/24 - 13:46:00 | batch update started 
[SYS] 2024/10/24 - 13:46:00 | batch update finished 
[GIN] 2024/10/24 - 13:46:06 | 2024102413460643634529541263562 | 200 |    23.46657ms |    192.168.65.1 |     PUT /api/channel/
[GIN] 2024/10/24 - 13:46:09 | 202410241346095494817671056997 | 200 |    1.946435ms |    192.168.65.1 |     GET /api/channel/?p=0
[GIN] 2024/10/24 - 13:46:09 | 202410241346096143016059299289 | 200 |     725.998µs |    192.168.65.1 |     GET /api/models
[SYS] 2024/10/24 - 13:46:10 | batch update started 
[SYS] 2024/10/24 - 13:46:10 | batch update finished 
[SYS] 2024/10/24 - 13:46:11 | {"messages":[{"role":"user","content":"hi"}],"model":"glm4-chat","max_tokens":2} 
[GIN] 2024/10/24 - 13:46:11 | 2024102413461117852288122087299 | 200 |    6.306611ms |    192.168.65.1 |     GET /api/channel/test/2
[SYS] 2024/10/24 - 13:46:20 | batch update started 
[SYS] 2024/10/24 - 13:46:20 | batch update finished 
[SYS] 2024/10/24 - 13:46:30 | batch update started 
[SYS] 2024/10/24 - 13:46:30 | batch update finished 
[SYS] 2024/10/24 - 13:46:40 | batch update started 
[SYS] 2024/10/24 - 13:46:40 | batch update finished 
[SYS] 2024/10/24 - 13:46:50 | batch update started 
[SYS] 2024/10/24 - 13:46:50 | batch update finished 
[SYS] 2024/10/24 - 13:47:00 | batch update started 
[SYS] 2024/10/24 - 13:47:00 | batch update finished 
[SYS] 2024/10/24 - 13:47:10 | batch update started 
[SYS] 2024/10/24 - 13:47:10 | batch update finished 
[GIN] 2024/10/24 - 13:47:12 | 202410241347125547197361768640 | 200 |   28.672049ms |    192.168.65.1 |     GET /api/log/?p=0&type=0&username=&token_name=&model_name=&start_timestamp=0&end_timestamp=1729781232&channel=
[GIN] 2024/10/24 - 13:47:19 | 2024102413471977947106642211621 | 200 |   24.001958ms |    192.168.65.1 |     GET /api/log/stat?type=0&username=&token_name=&model_name=&start_timestamp=0&end_timestamp=1729781232&channel=
[SYS] 2024/10/24 - 13:47:20 | batch update started 
[SYS] 2024/10/24 - 13:47:20 | batch update finished 
[GIN] 2024/10/24 - 13:47:26 | 2024102413472623342807423223831 | 200 |    5.773259ms |    192.168.65.1 |     GET /api/user/self
[SYS] 2024/10/24 - 13:47:30 | batch update started 
[SYS] 2024/10/24 - 13:47:30 | batch update finished 
[GIN] 2024/10/24 - 13:47:33 | 2024102413473346538558371242805 | 200 |    1.231674ms |    192.168.65.1 |     GET /api/user/?p=0&order=
[SYS] 2024/10/24 - 13:47:40 | batch update started 
[SYS] 2024/10/24 - 13:47:40 | batch update finished 
[GIN] 2024/10/24 - 13:47:40 | 2024102413474024866874528794646 | 200 |     125.906µs |    192.168.65.1 |     GET /api/about
[SYS] 2024/10/24 - 13:47:50 | batch update started 
[SYS] 2024/10/24 - 13:47:50 | batch update finished 
[SYS] 2024/10/24 - 13:48:00 | batch update started 
[SYS] 2024/10/24 - 13:48:00 | batch update finished 
[SYS] 2024/10/24 - 13:48:10 | batch update started 
[SYS] 2024/10/24 - 13:48:10 | batch update finished 
[SYS] 2024/10/24 - 13:48:20 | batch update started 
[SYS] 2024/10/24 - 13:48:20 | batch update finished 
[SYS] 2024/10/24 - 13:48:30 | batch update started 
[SYS] 2024/10/24 - 13:48:30 | batch update finished 
[SYS] 2024/10/24 - 13:48:40 | batch update started 
[SYS] 2024/10/24 - 13:48:40 | batch update finished 
[SYS] 2024/10/24 - 13:48:50 | batch update started 
[SYS] 2024/10/24 - 13:48:50 | batch update finished 
[SYS] 2024/10/24 - 13:49:00 | batch update started 
[SYS] 2024/10/24 - 13:49:00 | batch update finished 
[SYS] 2024/10/24 - 13:49:10 | batch update started 
[SYS] 2024/10/24 - 13:49:10 | batch update finished 
[SYS] 2024/10/24 - 13:49:20 | batch update started 
[SYS] 2024/10/24 - 13:49:20 | batch update finished 
[SYS] 2024/10/24 - 13:49:30 | batch update started 
[SYS] 2024/10/24 - 13:49:30 | batch update finished 
[SYS] 2024/10/24 - 13:49:40 | batch update started 
[SYS] 2024/10/24 - 13:49:40 | batch update finished 
[SYS] 2024/10/24 - 13:49:50 | batch update started 
[SYS] 2024/10/24 - 13:49:50 | batch update finished 
[SYS] 2024/10/24 - 13:50:00 | batch update started 
[SYS] 2024/10/24 - 13:50:00 | batch update finished 
[SYS] 2024/10/24 - 13:50:10 | batch update started 
[SYS] 2024/10/24 - 13:50:10 | batch update finished 
[SYS] 2024/10/24 - 13:50:20 | batch update started 
[SYS] 2024/10/24 - 13:50:20 | batch update finished 
[SYS] 2024/10/24 - 13:50:30 | batch update started 
[SYS] 2024/10/24 - 13:50:30 | batch update finished 
[SYS] 2024/10/24 - 13:50:40 | batch update started 
[SYS] 2024/10/24 - 13:50:40 | batch update finished 
[SYS] 2024/10/24 - 13:50:50 | batch update started 
[SYS] 2024/10/24 - 13:50:50 | batch update finished 
[SYS] 2024/10/24 - 13:51:00 | batch update started 
[SYS] 2024/10/24 - 13:51:00 | batch update finished 
[SYS] 2024/10/24 - 13:51:10 | batch update started 
[SYS] 2024/10/24 - 13:51:10 | batch update finished 
[SYS] 2024/10/24 - 13:51:20 | batch update started 
[SYS] 2024/10/24 - 13:51:20 | batch update finished 
[SYS] 2024/10/24 - 13:51:30 | batch update started 
[SYS] 2024/10/24 - 13:51:30 | batch update finished 
[SYS] 2024/10/24 - 13:51:40 | batch update started 
[SYS] 2024/10/24 - 13:51:40 | batch update finished 
[SYS] 2024/10/24 - 13:53:28 | batch update started 
[SYS] 2024/10/24 - 13:53:28 | batch update finished 
[SYS] 2024/10/24 - 13:53:39 | batch update started 
[SYS] 2024/10/24 - 13:53:39 | batch update finished 
[SYS] 2024/10/24 - 13:53:49 | batch update started 
[SYS] 2024/10/24 - 13:53:49 | batch update finished 
[SYS] 2024/10/24 - 13:53:53 | syncing options from database 
[SYS] 2024/10/24 - 13:53:53 | syncing channels from database 
[SYS] 2024/10/24 - 13:53:53 | channels synced from database 
[SYS] 2024/10/24 - 13:54:21 | batch update started 
[SYS] 2024/10/24 - 13:54:21 | batch update finished 
[SYS] 2024/10/24 - 13:54:31 | batch update started 
[SYS] 2024/10/24 - 13:54:31 | batch update finished 
[SYS] 2024/10/24 - 13:54:41 | batch update started 
[SYS] 2024/10/24 - 13:54:41 | batch update finished 
[SYS] 2024/10/24 - 13:54:51 | batch update started 
[SYS] 2024/10/24 - 13:54:51 | batch update finished 
[SYS] 2024/10/24 - 13:55:01 | batch update started 
[SYS] 2024/10/24 - 13:55:01 | batch update finished 
[SYS] 2024/10/24 - 13:55:28 | batch update started 
[SYS] 2024/10/24 - 13:55:28 | batch update finished 
[SYS] 2024/10/24 - 13:55:38 | batch update started 
[SYS] 2024/10/24 - 13:55:38 | batch update finished 
[SYS] 2024/10/24 - 13:55:48 | batch update started 
[SYS] 2024/10/24 - 13:55:48 | batch update finished 
[SYS] 2024/10/24 - 13:55:58 | batch update started 
[SYS] 2024/10/24 - 13:55:58 | batch update finished 
[SYS] 2024/10/24 - 13:57:48 | batch update started 
[SYS] 2024/10/24 - 13:57:48 | batch update finished 
[SYS] 2024/10/24 - 13:57:59 | batch update started 
[SYS] 2024/10/24 - 13:57:59 | batch update finished 
[SYS] 2024/10/24 - 13:58:09 | batch update started 
[SYS] 2024/10/24 - 13:58:09 | batch update finished 
[SYS] 2024/10/24 - 13:59:51 | batch update started 
[SYS] 2024/10/24 - 13:59:51 | batch update finished 
[SYS] 2024/10/24 - 14:00:01 | batch update started 
[SYS] 2024/10/24 - 14:00:01 | batch update finished 
[SYS] 2024/10/24 - 14:00:11 | batch update started 
[SYS] 2024/10/24 - 14:00:11 | batch update finished 
[SYS] 2024/10/24 - 14:00:21 | batch update started 
[SYS] 2024/10/24 - 14:00:21 | batch update finished 
[SYS] 2024/10/24 - 14:52:18 | syncing channels from database 
[SYS] 2024/10/24 - 14:52:19 | batch update started 
[SYS] 2024/10/24 - 14:52:19 | batch update finished 
[SYS] 2024/10/24 - 14:52:19 | syncing options from database 
[SYS] 2024/10/24 - 14:52:19 | channels synced from database 
[SYS] 2024/10/24 - 14:52:29 | batch update started 
[SYS] 2024/10/24 - 14:52:29 | batch update finished 
[SYS] 2024/10/24 - 14:52:39 | batch update started 
[SYS] 2024/10/24 - 14:52:39 | batch update finished 
[SYS] 2024/10/24 - 14:52:49 | batch update started 
[SYS] 2024/10/24 - 14:52:49 | batch update finished 
[SYS] 2024/10/24 - 14:52:59 | batch update started 
[SYS] 2024/10/24 - 14:52:59 | batch update finished 
[SYS] 2024/10/24 - 14:53:09 | batch update started 
[SYS] 2024/10/24 - 14:53:09 | batch update finished 
[SYS] 2024/10/24 - 14:53:19 | batch update started 
[SYS] 2024/10/24 - 14:53:19 | batch update finished 
[SYS] 2024/10/24 - 14:53:29 | batch update started 
[SYS] 2024/10/24 - 14:53:29 | batch update finished 
[SYS] 2024/10/24 - 14:53:39 | batch update started 
[SYS] 2024/10/24 - 14:53:39 | batch update finished 
[SYS] 2024/10/24 - 14:53:49 | batch update started 
[SYS] 2024/10/24 - 14:53:49 | batch update finished 
[SYS] 2024/10/24 - 14:53:59 | batch update started 
[SYS] 2024/10/24 - 14:53:59 | batch update finished 
[SYS] 2024/10/24 - 14:54:09 | batch update started 
[SYS] 2024/10/24 - 14:54:09 | batch update finished 
[SYS] 2024/10/24 - 14:54:19 | batch update started 
[SYS] 2024/10/24 - 14:54:19 | batch update finished 
[SYS] 2024/10/24 - 14:54:29 | batch update started 
[SYS] 2024/10/24 - 14:54:29 | batch update finished 
[SYS] 2024/10/24 - 14:54:39 | batch update started 
[SYS] 2024/10/24 - 14:54:39 | batch update finished 
[SYS] 2024/10/24 - 14:54:49 | batch update started 
[SYS] 2024/10/24 - 14:54:49 | batch update finished 
[SYS] 2024/10/24 - 14:54:59 | batch update started 
[SYS] 2024/10/24 - 14:54:59 | batch update finished 
[SYS] 2024/10/24 - 14:55:09 | batch update started 
[SYS] 2024/10/24 - 14:55:09 | batch update finished 
[SYS] 2024/10/24 - 14:55:19 | batch update started 
[SYS] 2024/10/24 - 14:55:19 | batch update finished 
[SYS] 2024/10/24 - 14:55:29 | batch update started 
[SYS] 2024/10/24 - 14:55:29 | batch update finished 
[SYS] 2024/10/24 - 14:55:39 | batch update started 
[SYS] 2024/10/24 - 14:55:39 | batch update finished 
[SYS] 2024/10/24 - 14:55:49 | batch update started 
[SYS] 2024/10/24 - 14:55:49 | batch update finished 
[SYS] 2024/10/24 - 14:55:59 | batch update started 
[SYS] 2024/10/24 - 14:55:59 | batch update finished 
[SYS] 2024/10/24 - 14:56:09 | batch update started 
[SYS] 2024/10/24 - 14:56:09 | batch update finished 
[SYS] 2024/10/24 - 14:56:19 | batch update started 
[SYS] 2024/10/24 - 14:56:19 | batch update finished 
[SYS] 2024/10/24 - 14:56:29 | batch update started 
[SYS] 2024/10/24 - 14:56:29 | batch update finished 
[SYS] 2024/10/24 - 14:56:39 | batch update started 
[SYS] 2024/10/24 - 14:56:39 | batch update finished 
[SYS] 2024/10/24 - 14:56:49 | batch update started 
[SYS] 2024/10/24 - 14:56:49 | batch update finished 
[SYS] 2024/10/24 - 14:56:59 | batch update started 
[SYS] 2024/10/24 - 14:56:59 | batch update finished 
[SYS] 2024/10/24 - 14:57:09 | batch update started 
[SYS] 2024/10/24 - 14:57:09 | batch update finished 
[SYS] 2024/10/24 - 14:57:19 | batch update started 
[SYS] 2024/10/24 - 14:57:19 | batch update finished 
[SYS] 2024/10/24 - 14:57:29 | batch update started 
