[SYS] 2024/10/23 - 12:20:19 | One API v0.6.7 started 
[SYS] 2024/10/23 - 13:43:40 | batch update started 
[SYS] 2024/10/23 - 13:43:40 | batch update finished 
[SYS] 2024/10/23 - 13:43:50 | batch update started 
[SYS] 2024/10/23 - 13:43:50 | batch update finished 
[SYS] 2024/10/23 - 13:44:00 | batch update started 
[SYS] 2024/10/23 - 13:44:00 | batch update finished 
[SYS] 2024/10/23 - 13:44:10 | batch update started 
[SYS] 2024/10/23 - 13:44:10 | batch update finished 
[SYS] 2024/10/23 - 13:44:21 | batch update started 
[SYS] 2024/10/23 - 13:44:21 | batch update finished 
[SYS] 2024/10/23 - 13:44:31 | batch update started 
[SYS] 2024/10/23 - 13:44:31 | batch update finished 
[SYS] 2024/10/23 - 13:44:41 | batch update started 
[SYS] 2024/10/23 - 13:44:41 | batch update finished 
[SYS] 2024/10/23 - 13:44:51 | batch update started 
[SYS] 2024/10/23 - 13:44:51 | batch update finished 
[SYS] 2024/10/23 - 13:45:01 | batch update started 
[SYS] 2024/10/23 - 13:45:01 | batch update finished 
[SYS] 2024/10/23 - 13:45:11 | batch update started 
[SYS] 2024/10/23 - 13:45:11 | batch update finished 
[SYS] 2024/10/23 - 13:45:21 | batch update started 
[SYS] 2024/10/23 - 13:45:21 | batch update finished 
[SYS] 2024/10/23 - 13:45:31 | batch update started 
[SYS] 2024/10/23 - 13:45:31 | batch update finished 
[SYS] 2024/10/23 - 13:45:41 | batch update started 
[SYS] 2024/10/23 - 13:45:41 | batch update finished 
[SYS] 2024/10/23 - 13:45:51 | batch update started 
[SYS] 2024/10/23 - 13:45:51 | batch update finished 
[SYS] 2024/10/23 - 13:46:01 | batch update started 
[SYS] 2024/10/23 - 13:46:01 | batch update finished 
[SYS] 2024/10/23 - 13:46:11 | batch update started 
[SYS] 2024/10/23 - 13:46:11 | batch update finished 
[SYS] 2024/10/23 - 13:46:21 | batch update started 
[SYS] 2024/10/23 - 13:46:21 | batch update finished 
[SYS] 2024/10/23 - 13:46:31 | batch update started 
[SYS] 2024/10/23 - 13:46:31 | batch update finished 
[SYS] 2024/10/23 - 13:46:41 | batch update started 
[SYS] 2024/10/23 - 13:46:41 | batch update finished 
[SYS] 2024/10/23 - 13:46:51 | batch update started 
[SYS] 2024/10/23 - 13:46:51 | batch update finished 
[SYS] 2024/10/23 - 13:47:01 | batch update started 
[SYS] 2024/10/23 - 13:47:01 | batch update finished 
[SYS] 2024/10/23 - 13:47:11 | batch update started 
[SYS] 2024/10/23 - 13:47:11 | batch update finished 
[SYS] 2024/10/23 - 13:47:21 | batch update started 
[SYS] 2024/10/23 - 13:47:21 | batch update finished 
[SYS] 2024/10/23 - 13:47:31 | batch update started 
[SYS] 2024/10/23 - 13:47:31 | batch update finished 
[SYS] 2024/10/23 - 13:47:41 | batch update started 
[SYS] 2024/10/23 - 13:47:41 | batch update finished 
[SYS] 2024/10/23 - 13:47:51 | batch update started 
[SYS] 2024/10/23 - 13:47:51 | batch update finished 
[SYS] 2024/10/23 - 13:48:01 | batch update started 
[SYS] 2024/10/23 - 13:48:01 | batch update finished 
[SYS] 2024/10/23 - 13:48:11 | batch update started 
[SYS] 2024/10/23 - 13:48:11 | batch update finished 
[SYS] 2024/10/23 - 13:48:21 | batch update started 
[SYS] 2024/10/23 - 13:48:21 | batch update finished 
[SYS] 2024/10/23 - 13:48:31 | batch update started 
[SYS] 2024/10/23 - 13:48:31 | batch update finished 
[SYS] 2024/10/23 - 13:48:41 | batch update started 
[SYS] 2024/10/23 - 13:48:41 | batch update finished 
[SYS] 2024/10/23 - 13:48:51 | batch update started 
[SYS] 2024/10/23 - 13:48:51 | batch update finished 
[SYS] 2024/10/23 - 13:49:01 | batch update started 
[SYS] 2024/10/23 - 13:49:01 | batch update finished 
[SYS] 2024/10/23 - 13:49:11 | batch update started 
[SYS] 2024/10/23 - 13:49:11 | batch update finished 
[SYS] 2024/10/23 - 13:49:21 | batch update started 
[SYS] 2024/10/23 - 13:49:21 | batch update finished 
[SYS] 2024/10/23 - 13:49:31 | batch update started 
[SYS] 2024/10/23 - 13:49:31 | batch update finished 
[SYS] 2024/10/23 - 13:49:41 | batch update started 
[SYS] 2024/10/23 - 13:49:41 | batch update finished 
[SYS] 2024/10/23 - 13:49:51 | batch update started 
[SYS] 2024/10/23 - 13:49:51 | batch update finished 
[SYS] 2024/10/23 - 13:50:01 | batch update started 
[SYS] 2024/10/23 - 13:50:01 | batch update finished 
[SYS] 2024/10/23 - 13:50:11 | batch update started 
[SYS] 2024/10/23 - 13:50:11 | batch update finished 
[SYS] 2024/10/23 - 13:50:21 | batch update started 
[SYS] 2024/10/23 - 13:50:21 | batch update finished 
[SYS] 2024/10/23 - 13:50:31 | batch update started 
[SYS] 2024/10/23 - 13:50:31 | batch update finished 
[SYS] 2024/10/23 - 13:50:41 | batch update started 
[SYS] 2024/10/23 - 13:50:41 | batch update finished 
[SYS] 2024/10/23 - 13:50:51 | batch update started 
[SYS] 2024/10/23 - 13:50:51 | batch update finished 
[SYS] 2024/10/23 - 13:51:01 | batch update started 
[SYS] 2024/10/23 - 13:51:01 | batch update finished 
[SYS] 2024/10/23 - 13:51:11 | batch update started 
[SYS] 2024/10/23 - 13:51:11 | batch update finished 
[SYS] 2024/10/23 - 13:51:21 | batch update started 
[SYS] 2024/10/23 - 13:51:21 | batch update finished 
[SYS] 2024/10/23 - 13:51:31 | batch update started 
[SYS] 2024/10/23 - 13:51:31 | batch update finished 
[SYS] 2024/10/23 - 13:51:40 | syncing options from database 
[SYS] 2024/10/23 - 13:51:40 | syncing channels from database 
[SYS] 2024/10/23 - 13:51:40 | channels synced from database 
[SYS] 2024/10/23 - 13:51:41 | batch update started 
[SYS] 2024/10/23 - 13:51:41 | batch update finished 
[SYS] 2024/10/23 - 13:51:51 | batch update started 
[SYS] 2024/10/23 - 13:51:51 | batch update finished 
[SYS] 2024/10/23 - 13:52:01 | batch update started 
[SYS] 2024/10/23 - 13:52:01 | batch update finished 
[GIN] 2024/10/23 - 13:52:09 | 20241023135209561471068193284 | 200 |    9.760461ms |    192.168.65.1 |  DELETE /api/token/1
[SYS] 2024/10/23 - 13:52:11 | batch update started 
[SYS] 2024/10/23 - 13:52:11 | batch update finished 
[ERR] 2024/10/23 - 13:52:17 | 2024102313521768485800343203791 | 该令牌无权使用模型：MyModel 
[GIN] 2024/10/23 - 13:52:17 | 2024102313521768485800343203791 | 403 |      3.3168ms |      172.18.0.7 |    POST /v1/chat/completions
[ERR] 2024/10/23 - 13:52:18 | 2024102313521862464138228072961 | 该令牌无权使用模型：MyModel 
[GIN] 2024/10/23 - 13:52:18 | 2024102313521862464138228072961 | 403 |    1.510097ms |      172.18.0.7 |    POST /v1/chat/completions
[ERR] 2024/10/23 - 13:52:18 | 2024102313521880079023825916460 | 该令牌无权使用模型：MyModel 
[GIN] 2024/10/23 - 13:52:18 | 2024102313521880079023825916460 | 403 |    1.461588ms |      172.18.0.7 |    POST /v1/chat/completions
[ERR] 2024/10/23 - 13:52:18 | 2024102313521899668857538252117 | 该令牌无权使用模型：MyModel 
[GIN] 2024/10/23 - 13:52:18 | 2024102313521899668857538252117 | 403 |    1.447592ms |      172.18.0.7 |    POST /v1/chat/completions
[ERR] 2024/10/23 - 13:52:19 | 2024102313521916409036696423582 | 该令牌无权使用模型：MyModel 
[GIN] 2024/10/23 - 13:52:19 | 2024102313521916409036696423582 | 403 |    1.376902ms |      172.18.0.7 |    POST /v1/chat/completions
[ERR] 2024/10/23 - 13:52:19 | 2024102313521933318573384586834 | 该令牌无权使用模型：MyModel 
[GIN] 2024/10/23 - 13:52:19 | 2024102313521933318573384586834 | 403 |    1.485018ms |      172.18.0.7 |    POST /v1/chat/completions
[SYS] 2024/10/23 - 13:52:21 | batch update started 
[SYS] 2024/10/23 - 13:52:21 | batch update finished 
[SYS] 2024/10/23 - 13:52:42 | One API v0.6.7 started 
[SYS] 2024/10/23 - 13:52:42 | using MySQL as database 
[FATAL] 2024/10/23 - 13:52:42 | [dial tcp 172.18.0.3:3306: connect: connection refused] 
[SYS] 2024/10/23 - 13:52:42 | One API v0.6.7 started 
[SYS] 2024/10/23 - 13:52:42 | using MySQL as database 
[FATAL] 2024/10/23 - 13:52:42 | [dial tcp 172.18.0.3:3306: connect: connection refused] 
[SYS] 2024/10/23 - 13:52:43 | One API v0.6.7 started 
[SYS] 2024/10/23 - 13:52:43 | using MySQL as database 
[FATAL] 2024/10/23 - 13:52:43 | [dial tcp 172.18.0.3:3306: connect: connection refused] 
[SYS] 2024/10/23 - 13:52:44 | One API v0.6.7 started 
[SYS] 2024/10/23 - 13:52:44 | using MySQL as database 
[FATAL] 2024/10/23 - 13:52:44 | [dial tcp 172.18.0.3:3306: connect: connection refused] 
[SYS] 2024/10/23 - 13:52:45 | One API v0.6.7 started 
[SYS] 2024/10/23 - 13:52:45 | using MySQL as database 
[SYS] 2024/10/23 - 13:52:45 | database migration started 
[SYS] 2024/10/23 - 13:52:45 | database migrated 
[SYS] 2024/10/23 - 13:52:45 | REDIS_CONN_STRING not set, Redis is not enabled 
[SYS] 2024/10/23 - 13:52:45 | using theme default 
[SYS] 2024/10/23 - 13:52:45 | memory cache enabled 
[SYS] 2024/10/23 - 13:52:45 | sync frequency: 600 seconds 
[SYS] 2024/10/23 - 13:52:45 | channels synced from database 
[SYS] 2024/10/23 - 13:52:45 | batch update enabled with interval 10s 
[SYS] 2024/10/23 - 13:52:45 | initializing token encoders 
[SYS] 2024/10/23 - 13:52:51 | token encoders initialized 
[SYS] 2024/10/23 - 13:52:51 | server started on http://localhost:3000 
[SYS] 2024/10/23 - 13:52:55 | batch update started 
[SYS] 2024/10/23 - 13:52:55 | batch update finished 
[SYS] 2024/10/23 - 13:53:05 | batch update started 
[SYS] 2024/10/23 - 13:53:05 | batch update finished 
[SYS] 2024/10/23 - 13:53:15 | batch update started 
[SYS] 2024/10/23 - 13:53:15 | batch update finished 
[ERR] 2024/10/23 - 13:53:16 | 2024102313531652912628243776282 | 该令牌无权使用模型：MyModel 
[GIN] 2024/10/23 - 13:53:16 | 2024102313531652912628243776282 | 403 |    3.349548ms |      172.18.0.7 |    POST /v1/chat/completions
[SYS] 2024/10/23 - 13:53:25 | batch update started 
[SYS] 2024/10/23 - 13:53:25 | batch update finished 
[SYS] 2024/10/23 - 13:53:35 | batch update started 
[SYS] 2024/10/23 - 13:53:35 | batch update finished 
[ERR] 2024/10/23 - 13:53:42 | 2024102313534212025900374251221 | 该令牌无权使用模型：MyModel 
[GIN] 2024/10/23 - 13:53:42 | 2024102313534212025900374251221 | 403 |    2.214928ms |      172.18.0.7 |    POST /v1/chat/completions
[SYS] 2024/10/23 - 13:53:45 | batch update started 
[SYS] 2024/10/23 - 13:53:45 | batch update finished 
[SYS] 2024/10/23 - 13:53:55 | batch update started 
[SYS] 2024/10/23 - 13:53:55 | batch update finished 
[SYS] 2024/10/23 - 13:54:05 | batch update started 
[SYS] 2024/10/23 - 13:54:05 | batch update finished 
[SYS] 2024/10/23 - 13:54:15 | batch update started 
[SYS] 2024/10/23 - 13:54:15 | batch update finished 
[SYS] 2024/10/23 - 13:54:25 | batch update started 
[SYS] 2024/10/23 - 13:54:25 | batch update finished 
[SYS] 2024/10/23 - 13:54:35 | batch update started 
[SYS] 2024/10/23 - 13:54:35 | batch update finished 
[SYS] 2024/10/23 - 13:54:45 | batch update started 
[SYS] 2024/10/23 - 13:54:45 | batch update finished 
[SYS] 2024/10/23 - 13:54:55 | batch update started 
[SYS] 2024/10/23 - 13:54:55 | batch update finished 
[SYS] 2024/10/23 - 13:55:05 | batch update started 
[SYS] 2024/10/23 - 13:55:05 | batch update finished 
[SYS] 2024/10/23 - 13:55:15 | batch update started 
[SYS] 2024/10/23 - 13:55:15 | batch update finished 
[SYS] 2024/10/23 - 13:55:25 | batch update started 
[SYS] 2024/10/23 - 13:55:25 | batch update finished 
[SYS] 2024/10/23 - 13:55:35 | batch update started 
[SYS] 2024/10/23 - 13:55:36 | batch update finished 
[SYS] 2024/10/23 - 13:55:46 | batch update started 
[SYS] 2024/10/23 - 13:55:46 | batch update finished 
[SYS] 2024/10/23 - 13:59:40 | batch update started 
[SYS] 2024/10/23 - 13:59:39 | batch update finished 
[SYS] 2024/10/23 - 13:59:49 | batch update started 
[SYS] 2024/10/23 - 13:59:49 | batch update finished 
[SYS] 2024/10/23 - 13:59:59 | batch update started 
[SYS] 2024/10/23 - 13:59:59 | batch update finished 
[SYS] 2024/10/23 - 14:00:10 | batch update started 
[SYS] 2024/10/23 - 14:00:10 | batch update finished 
[SYS] 2024/10/23 - 14:00:20 | batch update started 
[SYS] 2024/10/23 - 14:00:20 | batch update finished 
[SYS] 2024/10/23 - 14:00:30 | batch update started 
[SYS] 2024/10/23 - 14:00:30 | batch update finished 
[SYS] 2024/10/23 - 14:00:40 | batch update started 
[SYS] 2024/10/23 - 14:00:40 | batch update finished 
[GIN] 2024/10/23 - 14:00:48 | 2024102314004834772093481381334 | 200 |    2.933005ms |    192.168.65.1 |     GET /api/models
[GIN] 2024/10/23 - 14:00:48 | 2024102314004834370975671057888 | 200 |   85.702373ms |    192.168.65.1 |     GET /api/channel/?p=0
[SYS] 2024/10/23 - 14:00:50 | batch update started 
[SYS] 2024/10/23 - 14:00:50 | batch update finished 
[SYS] 2024/10/23 - 14:01:00 | batch update started 
[SYS] 2024/10/23 - 14:01:00 | batch update finished 
[SYS] 2024/10/23 - 14:01:10 | batch update started 
[SYS] 2024/10/23 - 14:01:10 | batch update finished 
[SYS] 2024/10/23 - 14:01:20 | batch update started 
[SYS] 2024/10/23 - 14:01:20 | batch update finished 
[SYS] 2024/10/23 - 14:01:30 | batch update started 
[SYS] 2024/10/23 - 14:01:30 | batch update finished 
[SYS] 2024/10/23 - 14:01:40 | batch update started 
[SYS] 2024/10/23 - 14:01:40 | batch update finished 
[SYS] 2024/10/23 - 14:01:50 | batch update started 
[SYS] 2024/10/23 - 14:01:50 | batch update finished 
[SYS] 2024/10/23 - 14:02:00 | batch update started 
[SYS] 2024/10/23 - 14:02:00 | batch update finished 
[SYS] 2024/10/23 - 14:02:10 | batch update started 
[SYS] 2024/10/23 - 14:02:10 | batch update finished 
[SYS] 2024/10/23 - 14:03:53 | syncing channels from database 
[SYS] 2024/10/23 - 14:03:53 | batch update started 
[SYS] 2024/10/23 - 14:03:54 | batch update finished 
[SYS] 2024/10/23 - 14:03:54 | syncing options from database 
[SYS] 2024/10/23 - 14:03:54 | channels synced from database 
[SYS] 2024/10/23 - 14:04:04 | batch update started 
[SYS] 2024/10/23 - 14:04:04 | batch update finished 
[SYS] 2024/10/23 - 14:04:14 | batch update started 
[SYS] 2024/10/23 - 14:04:14 | batch update finished 
[SYS] 2024/10/23 - 14:04:24 | batch update started 
[SYS] 2024/10/23 - 14:04:24 | batch update finished 
[SYS] 2024/10/23 - 14:04:34 | batch update started 
[SYS] 2024/10/23 - 14:04:34 | batch update finished 
[SYS] 2024/10/23 - 14:12:16 | batch update started 
[SYS] 2024/10/23 - 14:12:16 | batch update finished 
[SYS] 2024/10/23 - 14:12:26 | batch update started 
[SYS] 2024/10/23 - 14:12:26 | batch update finished 
[SYS] 2024/10/23 - 14:13:20 | batch update started 
[SYS] 2024/10/23 - 14:13:20 | batch update finished 
[SYS] 2024/10/23 - 14:13:30 | batch update started 
[SYS] 2024/10/23 - 14:13:30 | batch update finished 
[SYS] 2024/10/23 - 14:13:40 | batch update started 
[SYS] 2024/10/23 - 14:13:40 | batch update finished 
[SYS] 2024/10/23 - 14:13:50 | batch update started 
[SYS] 2024/10/23 - 14:13:50 | batch update finished 
[SYS] 2024/10/23 - 14:13:54 | syncing channels from database 
[SYS] 2024/10/23 - 14:13:54 | syncing options from database 
[SYS] 2024/10/23 - 14:13:54 | channels synced from database 
[SYS] 2024/10/23 - 14:14:00 | batch update started 
[SYS] 2024/10/23 - 14:14:00 | batch update finished 
[SYS] 2024/10/23 - 14:14:10 | batch update started 
[SYS] 2024/10/23 - 14:14:10 | batch update finished 
[SYS] 2024/10/23 - 14:14:20 | batch update started 
[SYS] 2024/10/23 - 14:14:20 | batch update finished 
[SYS] 2024/10/23 - 14:14:30 | batch update started 
[SYS] 2024/10/23 - 14:14:30 | batch update finished 
[SYS] 2024/10/23 - 14:14:40 | batch update started 
[SYS] 2024/10/23 - 14:14:40 | batch update finished 
[SYS] 2024/10/23 - 14:14:50 | batch update started 
[SYS] 2024/10/23 - 14:14:50 | batch update finished 
[SYS] 2024/10/23 - 14:15:00 | batch update started 
[SYS] 2024/10/23 - 14:15:00 | batch update finished 
[SYS] 2024/10/23 - 14:15:10 | batch update started 
[SYS] 2024/10/23 - 14:15:10 | batch update finished 
[SYS] 2024/10/23 - 14:15:20 | batch update started 
[SYS] 2024/10/23 - 14:15:20 | batch update finished 
[SYS] 2024/10/23 - 14:15:30 | batch update started 
[SYS] 2024/10/23 - 14:15:30 | batch update finished 
[SYS] 2024/10/23 - 14:15:40 | batch update started 
[SYS] 2024/10/23 - 14:15:40 | batch update finished 
[SYS] 2024/10/23 - 14:15:50 | batch update started 
[SYS] 2024/10/23 - 14:15:50 | batch update finished 
[SYS] 2024/10/23 - 14:16:46 | batch update started 
[SYS] 2024/10/23 - 14:16:47 | batch update finished 
[SYS] 2024/10/23 - 14:16:57 | batch update started 
[SYS] 2024/10/23 - 14:16:57 | batch update finished 
[SYS] 2024/10/23 - 14:17:07 | batch update started 
[SYS] 2024/10/23 - 14:17:07 | batch update finished 
[SYS] 2024/10/23 - 14:17:17 | batch update started 
[SYS] 2024/10/23 - 14:17:17 | batch update finished 
[SYS] 2024/10/23 - 14:17:27 | batch update started 
[SYS] 2024/10/23 - 14:17:27 | batch update finished 
[SYS] 2024/10/23 - 14:17:37 | batch update started 
[SYS] 2024/10/23 - 14:17:37 | batch update finished 
[SYS] 2024/10/23 - 14:17:47 | batch update started 
[SYS] 2024/10/23 - 14:17:47 | batch update finished 
[SYS] 2024/10/23 - 14:17:57 | batch update started 
[SYS] 2024/10/23 - 14:17:57 | batch update finished 
[SYS] 2024/10/23 - 14:18:07 | batch update started 
[SYS] 2024/10/23 - 14:18:07 | batch update finished 
[SYS] 2024/10/23 - 14:18:58 | batch update started 
[SYS] 2024/10/23 - 14:18:58 | batch update finished 
[SYS] 2024/10/23 - 14:19:08 | batch update started 
[SYS] 2024/10/23 - 14:19:08 | batch update finished 
[SYS] 2024/10/23 - 14:19:18 | batch update started 
[SYS] 2024/10/23 - 14:19:18 | batch update finished 
[SYS] 2024/10/23 - 14:19:32 | batch update started 
[SYS] 2024/10/23 - 14:19:32 | batch update finished 
[SYS] 2024/10/23 - 14:19:42 | batch update started 
[SYS] 2024/10/23 - 14:19:42 | batch update finished 
[SYS] 2024/10/23 - 14:19:52 | batch update started 
[SYS] 2024/10/23 - 14:19:52 | batch update finished 
[SYS] 2024/10/23 - 14:20:02 | batch update started 
[SYS] 2024/10/23 - 14:20:02 | batch update finished 
[SYS] 2024/10/23 - 14:20:12 | batch update started 
[SYS] 2024/10/23 - 14:20:12 | batch update finished 
[SYS] 2024/10/23 - 14:22:40 | batch update started 
[SYS] 2024/10/23 - 14:22:40 | batch update finished 
[SYS] 2024/10/23 - 14:22:50 | batch update started 
[SYS] 2024/10/23 - 14:22:50 | batch update finished 
[SYS] 2024/10/23 - 14:23:00 | batch update started 
[SYS] 2024/10/23 - 14:23:00 | batch update finished 
[SYS] 2024/10/23 - 14:23:10 | batch update started 
[SYS] 2024/10/23 - 14:23:10 | batch update finished 
[SYS] 2024/10/23 - 14:23:20 | batch update started 
[SYS] 2024/10/23 - 14:23:20 | batch update finished 
[SYS] 2024/10/23 - 14:24:10 | syncing channels from database 
[SYS] 2024/10/23 - 14:24:10 | syncing options from database 
[SYS] 2024/10/23 - 14:24:10 | batch update started 
[SYS] 2024/10/23 - 14:24:11 | batch update finished 
[SYS] 2024/10/23 - 14:24:11 | channels synced from database 
[SYS] 2024/10/23 - 14:24:21 | batch update started 
[SYS] 2024/10/23 - 14:24:21 | batch update finished 
[SYS] 2024/10/23 - 14:24:31 | batch update started 
[SYS] 2024/10/23 - 14:24:31 | batch update finished 
[SYS] 2024/10/23 - 14:24:41 | batch update started 
[SYS] 2024/10/23 - 14:24:41 | batch update finished 
[SYS] 2024/10/23 - 14:24:51 | batch update started 
[SYS] 2024/10/23 - 14:24:51 | batch update finished 
[SYS] 2024/10/23 - 15:18:24 | batch update started 
[SYS] 2024/10/23 - 15:18:24 | batch update finished 
[SYS] 2024/10/23 - 15:18:24 | syncing options from database 
[SYS] 2024/10/23 - 15:18:24 | syncing channels from database 
[SYS] 2024/10/23 - 15:18:25 | channels synced from database 
[SYS] 2024/10/23 - 15:18:34 | batch update started 
[SYS] 2024/10/23 - 15:18:34 | batch update finished 
[SYS] 2024/10/23 - 15:19:27 | batch update started 
[SYS] 2024/10/23 - 15:19:27 | batch update finished 
[SYS] 2024/10/23 - 15:19:37 | batch update started 
[SYS] 2024/10/23 - 15:19:37 | batch update finished 
[SYS] 2024/10/23 - 15:19:47 | batch update started 
[SYS] 2024/10/23 - 15:19:47 | batch update finished 
[SYS] 2024/10/23 - 15:19:57 | batch update started 
[SYS] 2024/10/23 - 15:19:57 | batch update finished 
[SYS] 2024/10/23 - 15:20:07 | batch update started 
[SYS] 2024/10/23 - 15:20:07 | batch update finished 
[SYS] 2024/10/23 - 15:20:17 | batch update started 
[SYS] 2024/10/23 - 15:20:17 | batch update finished 
[SYS] 2024/10/23 - 15:20:27 | batch update started 
[SYS] 2024/10/23 - 15:20:27 | batch update finished 
[SYS] 2024/10/23 - 15:20:37 | batch update started 
[SYS] 2024/10/23 - 15:20:37 | batch update finished 
[SYS] 2024/10/23 - 15:20:47 | batch update started 
[SYS] 2024/10/23 - 15:20:47 | batch update finished 
[SYS] 2024/10/23 - 15:20:58 | batch update started 
[SYS] 2024/10/23 - 15:20:58 | batch update finished 
[SYS] 2024/10/23 - 15:21:08 | batch update started 
[SYS] 2024/10/23 - 15:21:08 | batch update finished 
[SYS] 2024/10/23 - 15:21:18 | batch update started 
[SYS] 2024/10/23 - 15:21:18 | batch update finished 
[SYS] 2024/10/23 - 15:21:28 | batch update started 
[SYS] 2024/10/23 - 15:21:28 | batch update finished 
[SYS] 2024/10/23 - 15:21:38 | batch update started 
[SYS] 2024/10/23 - 15:21:38 | batch update finished 
[SYS] 2024/10/23 - 15:21:48 | batch update started 
[SYS] 2024/10/23 - 15:21:48 | batch update finished 
[SYS] 2024/10/23 - 15:21:58 | batch update started 
[SYS] 2024/10/23 - 15:21:58 | batch update finished 
[SYS] 2024/10/23 - 15:22:08 | batch update started 
[SYS] 2024/10/23 - 15:22:08 | batch update finished 
[SYS] 2024/10/23 - 15:22:18 | batch update started 
[SYS] 2024/10/23 - 15:22:18 | batch update finished 
[SYS] 2024/10/23 - 15:22:28 | batch update started 
[SYS] 2024/10/23 - 15:22:28 | batch update finished 
[SYS] 2024/10/23 - 15:22:38 | batch update started 
[SYS] 2024/10/23 - 15:22:38 | batch update finished 
[SYS] 2024/10/23 - 15:22:48 | batch update started 
[SYS] 2024/10/23 - 15:22:48 | batch update finished 
[SYS] 2024/10/23 - 15:22:58 | batch update started 
[SYS] 2024/10/23 - 15:22:58 | batch update finished 
[SYS] 2024/10/23 - 15:23:08 | batch update started 
[SYS] 2024/10/23 - 15:23:08 | batch update finished 
[SYS] 2024/10/23 - 15:23:18 | batch update started 
[SYS] 2024/10/23 - 15:23:18 | batch update finished 
[SYS] 2024/10/23 - 15:23:28 | batch update started 
[SYS] 2024/10/23 - 15:23:28 | batch update finished 
[SYS] 2024/10/23 - 15:23:38 | batch update started 
[SYS] 2024/10/23 - 15:23:38 | batch update finished 
[SYS] 2024/10/23 - 15:23:48 | batch update started 
[SYS] 2024/10/23 - 15:23:48 | batch update finished 
[SYS] 2024/10/23 - 15:23:58 | batch update started 
[SYS] 2024/10/23 - 15:23:58 | batch update finished 
[SYS] 2024/10/23 - 15:24:08 | batch update started 
[SYS] 2024/10/23 - 15:24:08 | batch update finished 
[SYS] 2024/10/23 - 15:24:18 | batch update started 
[SYS] 2024/10/23 - 15:24:18 | batch update finished 
[SYS] 2024/10/23 - 15:24:28 | batch update started 
[SYS] 2024/10/23 - 15:24:28 | batch update finished 
[SYS] 2024/10/23 - 15:24:38 | batch update started 
[SYS] 2024/10/23 - 15:24:38 | batch update finished 
[SYS] 2024/10/23 - 15:24:48 | batch update started 
[SYS] 2024/10/23 - 15:24:48 | batch update finished 
[SYS] 2024/10/23 - 15:24:58 | batch update started 
[SYS] 2024/10/23 - 15:24:58 | batch update finished 
[SYS] 2024/10/23 - 15:25:08 | batch update started 
[SYS] 2024/10/23 - 15:25:08 | batch update finished 
[SYS] 2024/10/23 - 15:25:18 | batch update started 
[SYS] 2024/10/23 - 15:25:18 | batch update finished 
[SYS] 2024/10/23 - 15:25:28 | batch update started 
[SYS] 2024/10/23 - 15:25:28 | batch update finished 
[SYS] 2024/10/23 - 15:25:38 | batch update started 
[SYS] 2024/10/23 - 15:25:38 | batch update finished 
[SYS] 2024/10/23 - 15:25:48 | batch update started 
[SYS] 2024/10/23 - 15:25:48 | batch update finished 
[SYS] 2024/10/23 - 15:25:58 | batch update started 
[SYS] 2024/10/23 - 15:25:58 | batch update finished 
[SYS] 2024/10/23 - 15:26:08 | batch update started 
[SYS] 2024/10/23 - 15:26:08 | batch update finished 
[SYS] 2024/10/23 - 15:26:18 | batch update started 
[SYS] 2024/10/23 - 15:26:18 | batch update finished 
[SYS] 2024/10/23 - 15:26:28 | batch update started 
[SYS] 2024/10/23 - 15:26:28 | batch update finished 
[SYS] 2024/10/23 - 15:26:38 | batch update started 
[SYS] 2024/10/23 - 15:26:38 | batch update finished 
[SYS] 2024/10/23 - 15:26:48 | batch update started 
[SYS] 2024/10/23 - 15:26:48 | batch update finished 
[SYS] 2024/10/23 - 15:26:58 | batch update started 
[SYS] 2024/10/23 - 15:26:58 | batch update finished 
[SYS] 2024/10/23 - 15:27:08 | batch update started 
[SYS] 2024/10/23 - 15:27:08 | batch update finished 
[SYS] 2024/10/23 - 15:27:18 | batch update started 
[SYS] 2024/10/23 - 15:27:18 | batch update finished 
[SYS] 2024/10/23 - 15:27:28 | batch update started 
[SYS] 2024/10/23 - 15:27:28 | batch update finished 
[SYS] 2024/10/23 - 15:27:38 | batch update started 
[SYS] 2024/10/23 - 15:27:38 | batch update finished 
[SYS] 2024/10/23 - 15:27:48 | batch update started 
[SYS] 2024/10/23 - 15:27:48 | batch update finished 
[SYS] 2024/10/23 - 15:27:58 | batch update started 
[SYS] 2024/10/23 - 15:27:58 | batch update finished 
[SYS] 2024/10/23 - 15:28:08 | batch update started 
[SYS] 2024/10/23 - 15:28:08 | batch update finished 
[SYS] 2024/10/23 - 15:28:18 | batch update started 
[SYS] 2024/10/23 - 15:28:18 | batch update finished 
[SYS] 2024/10/23 - 15:28:25 | syncing options from database 
[SYS] 2024/10/23 - 15:28:25 | syncing channels from database 
[SYS] 2024/10/23 - 15:28:25 | channels synced from database 
[SYS] 2024/10/23 - 15:28:28 | batch update started 
[SYS] 2024/10/23 - 15:28:28 | batch update finished 
[SYS] 2024/10/23 - 15:28:39 | batch update started 
[SYS] 2024/10/23 - 15:28:39 | batch update finished 
[SYS] 2024/10/23 - 15:28:49 | batch update started 
[SYS] 2024/10/23 - 15:28:49 | batch update finished 
[SYS] 2024/10/23 - 15:28:59 | batch update started 
[SYS] 2024/10/23 - 15:28:59 | batch update finished 
[SYS] 2024/10/23 - 15:29:10 | batch update started 
[SYS] 2024/10/23 - 15:29:10 | batch update finished 
[SYS] 2024/10/23 - 15:29:20 | batch update started 
